rank,id,county_name,media_market,enrollment_score
1899,d9844df4166525eb25342dbf974ba000,fort bend,houston tx,0.3226183869318981
1900,92e36264ab49dc5ddd1cadbd5095d2db,harris,houston tx,0.3225739547437363
1901,82a653ce7c8d919307e1d6bbc10a9a24,fort bend,houston tx,0.3225595887590841
1902,40a5c2fa4b0ecd2c1700941f264e0382,harris,houston tx,0.3224329839843821
1903,ba972e672368de2b89cee5f624541ad0,harris,houston tx,0.32238004064351944
1904,5b449a9a84124599bbe4d171153d6d99,galveston,houston tx,0.32234709355943963
1905,afbd92be5e4b2a0a6fbf71b8643da470,harris,houston tx,0.32162669271147837
1906,ba6a1bf4fc934210f5ea0761c87d0779,harris,houston tx,0.32148259306788135
1907,209692c1ed535caef07892a4477200d5,harris,houston tx,0.32126735985510224
1908,405716304acee8ccda46e3549188ab29,harris,houston tx,0.3210940174489565
1909,093d1c3e0f61f40ef70210dbaee09884,harris,houston tx,0.3208666777822339
1910,e6843cf78908453c3e22b43b410edb18,fort bend,houston tx,0.3208478892654859
1911,1a0a91721a47bf09e600c11c7f83f307,harris,houston tx,0.32082593124259934
1912,ced4e5cfff74b84b68db8bd8bfbb5eed,harris,houston tx,0.3206275429008916
1913,ada50b7b5014f5893a986c92b3068b22,harris,houston tx,0.3204579432042767
1914,f87d727e6e8922b756e397382d4bb7f4,harris,houston tx,0.32031718405342324
1915,24f75790e7ff4a65ea54a7646eaeea94,harris,houston tx,0.319844248210959
1916,8c7c05b62b644be5dc77a33be8582570,harris,houston tx,0.31975684278420174
1917,0c25ff08b8f790a28b47b35f85e32ba2,brazoria,houston tx,0.3195259658105141
1918,beb5545199c6a5066891ab630af56d35,calhoun,houston tx,0.31930648942603
1919,103fd8126bb80be0f43ebbcbe5710b3d,austin,houston tx,0.3189295049176357
1920,a4133e93f70e5f74fd5d816d481745d6,brazoria,houston tx,0.31867567354594084
1921,c4d2cd6abf11465a1653e1876f923a75,harris,houston tx,0.3184961217322301
1922,b90ce21019c5a179f2aa24b55ef84c07,galveston,houston tx,0.31839466200745387
1923,5baaf876abc3958663b7e144bf6ccac8,harris,houston tx,0.31838660878580444
1924,bf5428f49957317ac8e7c8c67ff1278a,harris,houston tx,0.31835889152744085
1925,918216ea4f28ba983039cb3af3aa0532,fort bend,houston tx,0.31812953047108217
1926,089ffeb9d4d53cb2db650c5acca177b8,harris,houston tx,0.3178432150274164
1927,2df9bab9076c065117ed7dc706f073a4,montgomery,houston tx,0.3177274698376497
1928,8748a3c4763d3eedf2b0ab3edf178254,fort bend,houston tx,0.3172671934892329
1929,c72bdd7054f2a2197bc80b7a08d50a62,galveston,houston tx,0.3170347381433448
1930,d1be71bc88a8dbbd7ccd15497b723ba4,harris,houston tx,0.31668044080147917
1931,40b49f4dd56817a4e1c24c7846b5b0c6,brazoria,houston tx,0.3153341436318569
1932,42d1396188c1354284242a3ac6f3ad62,fort bend,houston tx,0.31507891872297566
1933,df08f44f38674bdf4684f884159aa8cd,montgomery,houston tx,0.31473774343601624
1934,66965ccaaf2852517dc02d7963448706,walker,houston tx,0.3143355425112757
1935,5e1f41ecd9bd047427bb904e6f40637b,harris,houston tx,0.31412615498234375
1936,271dc66a06837919df1b6b1f508093d2,fort bend,houston tx,0.3136320872644074
1937,ac2082902f2b18ea14b2eb332461bb13,montgomery,houston tx,0.31326762750383763
1938,646019260c23d5c9b572514d6168526a,montgomery,houston tx,0.3130127444193093
1939,15bd375f6b62db8df232ba836d81d067,harris,houston tx,0.31252775158180485
1940,88691bf962a9768ecbab5092dead8820,fort bend,houston tx,0.31242875337696435
1941,b7485b69667c08e68b8d16fcd41dd479,brazoria,houston tx,0.3123835079290368
1942,a0366626685d46dfce3075f3b4efd6d3,harris,houston tx,0.311998471212313
1943,447a39db0895a101b9e420c003bdc57f,harris,houston tx,0.31188054360071416
1944,28a6cd9fb81f246ad3e3dd5328f1404b,harris,houston tx,0.31185062268337116
1945,ab5da4327ddd68a27512d11899123807,galveston,houston tx,0.3116068877138672
1946,2c79f0645c21c7103a338a1b2eefa289,harris,houston tx,0.31141827150465673
1947,6f6a584c64ceb13b27cd912c7fa16d6b,harris,houston tx,0.31128845427222035
1948,a3b216b073bbbce56bca2add139158b5,harris,houston tx,0.3109660358679198
1949,5c1492cf69499e13d250fba7eabf60c0,galveston,houston tx,0.3109553152410668
1950,d68c8f04868cdf408036b444fe33033a,harris,houston tx,0.31088129780967555
1951,b2ce063db0d24e232cccf80fdc2a548c,harris,houston tx,0.31027477055662644
1952,b243a3958fc68e4b9d17f76e9ec31b54,harris,houston tx,0.3102653376707607
1953,091498812bc5d3ebd81c676bdd0d4c7a,harris,houston tx,0.30991666623434533
1954,912a5b9e3b76dc5329e5bff3a7ce581d,harris,houston tx,0.3095251720671166
1955,da714069da27fa6f091c1e5ea6b5c7d3,harris,houston tx,0.30933608835010956
1956,909a7d7c2b3105ce222568c992d869bb,harris,houston tx,0.3090463689244719
1957,0c60cc691e34efeaa3371835ae0985d4,montgomery,houston tx,0.30893155162362207
1958,73ae7c51cf1374e95eda9087ab2d7e61,montgomery,houston tx,0.3088001449226029
1959,8b8d6c20025a654decec126b63a68f70,harris,houston tx,0.30879384342432964
1960,dd03cf4f9695eb7c458549825c6cb4a4,harris,houston tx,0.3082377533722116
1961,0debac3bea36f85e2feaea4e7c9c6b3d,harris,houston tx,0.3081935147189998
1962,b3e61dffa345460850f672035bff2a34,harris,houston tx,0.30812893094013627
1963,b6bf8b5e421ea76a523f7db461fa28ab,harris,houston tx,0.30804036013152736
1964,6fe1fb1aa994e5091678cd745649bfbb,harris,houston tx,0.30648689805241075
1965,9e80701dfd4662802262deffe1084e50,chambers,houston tx,0.30626528388469787
1966,c30d1a3598e287c871786c8409caff99,fort bend,houston tx,0.3062517563033855
1967,324d726ef448a8d1a8e3c37d70acab1c,harris,houston tx,0.3060581963821745
1968,97d7d4e10e7c70f105d8ba7a95630709,harris,houston tx,0.30590746758098336
1969,d19eda7fc16d6b9f033329f3bd740a90,montgomery,houston tx,0.30585165053657437
1970,e622a215ac242e97fe2f461856765f76,montgomery,houston tx,0.3055056179131479
1971,71bf5a092cfade98f45c6354cef7c68b,harris,houston tx,0.3054026255811816
1972,355e9ce82e0276be1bcedc3d540c068e,washington,houston tx,0.3053629359636165
1973,020086f6f015699fb803448f231fd75f,harris,houston tx,0.305049303167446
1974,3de60bfc5c1bc543fea7f2fdd30b5c75,harris,houston tx,0.3049892581370344
1975,dee05ccb0f0c394e66262f41542d3000,calhoun,houston tx,0.3046218325135682
1976,a0b5ab39343a25c5096b626b4391136d,harris,houston tx,0.3043782259868716
1977,374cfbe21523d6668e7ab13d16741659,harris,houston tx,0.3043536449143316
1978,c832f18e908ebce19f28340d5343138e,harris,houston tx,0.3042271461213339
1979,05489b96741123863be52b62c20e59c0,montgomery,houston tx,0.30413679976437247
1980,08817e59dc2784d8df2c7930999e12e1,harris,houston tx,0.30362342690247224
1981,0e75d522476ea84d85f220308f7606fe,galveston,houston tx,0.3035052254461085
1982,5c0710fb97313822285e774fe19bcc26,harris,houston tx,0.3033296784999118
1983,034e51ba7bb70e5d3c11a7587dc9506d,montgomery,houston tx,0.3028315536985625
1984,f6c4228e4ef36a106374c85e9926abe1,montgomery,houston tx,0.3028247245255694
1985,40ba696ab9b879eb7cda1b18f7ba51cd,harris,houston tx,0.30261016932363854
1986,489ac1cc25617e37fb6a780b6483e14f,harris,houston tx,0.30158059534357706
1987,2dc276a3eaaf5f1a8a3dbe09d18e52df,walker,houston tx,0.301450297435024
1988,0e0b5dc625183af9e63bfbff59789c46,harris,houston tx,0.3005567318993753
1989,af4cdc38864eb89d35447f590a3f371d,harris,houston tx,0.3001241695761854
1990,e38455ea4e9be4797b10de0a17845e23,fort bend,houston tx,0.2991839802776224
1991,d2672dbb2cc39bae15c4b018450d6917,harris,houston tx,0.2991080374592455
1992,95f9321a3ce65c27c333ccde0a2c3c23,harris,houston tx,0.2988329601023081
1993,956d2d4793f57a6e7b3aae45640a113d,harris,houston tx,0.29867976642465743
1994,dcb402ceee3892bb3ed8dcb9e0c1f89f,harris,houston tx,0.29862091834874194
1995,4aba15a96f90853617d4be3c64aa871d,harris,houston tx,0.298433679514311
1996,4420828ad03a580f6b5cd11f11fc3e01,harris,houston tx,0.2982299915995
1997,81d1fdc6f4f671299138ad9b2448ee35,harris,houston tx,0.2977005400663441
1998,da545d886cc016f4db009d67caab379e,harris,houston tx,0.2970485003447386
1999,48770d702fd77aa51316d91e12ed9624,harris,houston tx,0.2968568928036
2000,0872633e79253180571881f664544bfb,galveston,houston tx,0.2967980964050858
2001,130ce5f61a721d2131ff4d942a875724,harris,houston tx,0.29662880745068865
2002,5956ddc553371b977e1c507e37a99635,harris,houston tx,0.2965255137931886
2003,57a14911bf163078ca832d3ad8b607ba,brazoria,houston tx,0.29557704851197075
2004,7d26aeabd5a4cf865cb5de8263d7ed09,fort bend,houston tx,0.2953617353193525
2005,d9deb4fbc63a94692b981387f9bdd67c,harris,houston tx,0.29347334313406437
2006,3697a203de561dde1a533daf796f8963,harris,houston tx,0.29319307688054097
2007,07af0ce98692460c0420fc1c711e9e2a,fort bend,houston tx,0.29280526264139617
2008,5b129f6780b09675e4d22ca8e151bb8e,harris,houston tx,0.2927373904815306
2009,9af556cebdedcb11e42f591387fbb9d4,fort bend,houston tx,0.29254972147748526
2010,15276960f438eb2d10fac8bdbfd6adb9,fort bend,houston tx,0.2924287924183242
2011,d343a2b9c70e69878528162df86ceaaf,brazoria,houston tx,0.29219967097080407
2012,8b335d7b172817060146d1b08fff2cdd,harris,houston tx,0.29213061372112065
2013,7888ca60dfb144d149f2a6508549a1ef,harris,houston tx,0.2918923916214199
2014,40338d2cc4a370a6ae67b8bb1b68bdc9,harris,houston tx,0.2913853581446836
2015,4e9f05509b13a1011586f300ebdae43b,galveston,houston tx,0.2911450487363497
2016,9358617c99e800ddc22f021ad0dbba6c,montgomery,houston tx,0.2906405285421516
2017,47b079c05be29ed28e39cf203cc5b2b5,montgomery,houston tx,0.2900513839794774
2018,6f9c470aba521ba27b30afe00f0a38b5,fort bend,houston tx,0.28975958361576126
2019,1950fc943f70371293e9e92631646d14,harris,houston tx,0.28930030336897633
2020,b71cbfef08049dd329e107fb274427d0,harris,houston tx,0.2888891237986122
2021,29ebe2ee72a2712f7517cfb3ad06d387,washington,houston tx,0.28880262481352226
2022,cd168f05503cb8c8e4db68d73807d18c,fort bend,houston tx,0.28875943543882543
2023,dfb60b2c8195758114e091dd89fdf674,fort bend,houston tx,0.2885308508843737
2024,2c7f29f8133e5a93ceb0d54f8ae0b684,harris,houston tx,0.2883390976887224
2025,4674b507c395743b804a02e18d1c63c7,harris,houston tx,0.2877308469073173
2026,103fa4bcc03c9b1ffdc7889006e06e72,harris,houston tx,0.2873441250554803
2027,d4c419c22ac5553b7e7df1e7ff6f998c,harris,houston tx,0.28713827596466307
2028,0d0f2c56ce8cb2effb08fee12e785814,fort bend,houston tx,0.2869830129522504
2029,b2cf0b4e23470c29c494a909c7e39d19,harris,houston tx,0.2867990030952875
2030,dd56fd2caff4226b2f7f821f501ccfb2,harris,houston tx,0.28675477970833424
2031,6885ee7ac949b3d2e09e05f69062521a,harris,houston tx,0.2866364488926182
2032,aadb71616c44cb6c32c20dbcf625cbc8,fort bend,houston tx,0.28621040396182906
2033,ec7b773592191f41bc5fd4308176c4cd,harris,houston tx,0.2858706140912467
2034,2c9ef58e619b33636875f6163e5db6b1,fort bend,houston tx,0.2854964681539097
2035,952045449196ffbce20ce65d2b58df62,montgomery,houston tx,0.28533767554590783
2036,6a4176662279011b6836bb6d12bc67da,fort bend,houston tx,0.2852776529928366
2037,b58a6638cd1bd77994bd27e364fd9501,harris,houston tx,0.2852118635906704
2038,fc53c6291d5c33eaa1a3a8afd5a20d01,fort bend,houston tx,0.2852035643467804
2039,81d627153fe2c774cdaa3b780b3a67aa,fort bend,houston tx,0.2850708835662726
2040,1914c4d9793f1c77718a7309a93b673b,harris,houston tx,0.2849786271345268
2041,f478cd3a639fb1646073e4429174a081,harris,houston tx,0.2843640613486805
2042,ec66555a5441d65fbe1f875d3ac341e1,fort bend,houston tx,0.28423516648168956
2043,1f94fc2c825ff802c42b97ce92337ebd,harris,houston tx,0.28421823561971876
2044,a43c9cc727ca2f40d5d8b324f302c504,harris,houston tx,0.2837638502518476
2045,171079db53bc9b0d9de9fc1f3dc2191a,galveston,houston tx,0.2836792037200009
2046,a42cb18643542c40759b5f7dc9513ace,fort bend,houston tx,0.2833070164597147
2047,0d19d8b698cbb1565b8f7cdf7347049d,harris,houston tx,0.2828346098756034
2048,68782a94d973b8d02eff54dfe7dd4dc1,fort bend,houston tx,0.2826264133747779
2049,4e7976401418ef4d50f605f77e955cf1,harris,houston tx,0.2816547870094249
2050,3725ef8e41ef9907c25f3c7a2d436a49,fort bend,houston tx,0.2811019913361821
2051,e8f2520ece7f1a02dcd940e269a800b1,harris,houston tx,0.28104594922983217
2052,6067008fe7b76674b1ff7b64b501f925,washington,houston tx,0.28102117971078866
2053,a1c75812280a359e182ea8aa056360b8,galveston,houston tx,0.28097335483907315
2054,27e732e04a90f6754632775df7a6e7ce,harris,houston tx,0.2808215985353827
2055,4cb51693277213874f848ec45887c613,fort bend,houston tx,0.2805717785148264
2056,9cefa07c588843e52bd23015fa4d313c,harris,houston tx,0.2799712918683569
2057,edbef5ebfe8d32a984f31cfb92eea4b5,harris,houston tx,0.27967538684716675
2058,3a1315e532ba84d9cffb2d261e8df541,harris,houston tx,0.27892654855344723
2059,4dbd8c05cfdc5b4f2b7972091556265c,montgomery,houston tx,0.27868363080058467
2060,a910cbf7823c97b977d3953bbea79f1c,brazoria,houston tx,0.2784231011034073
2061,21d7ceb6907b0368ed6f5b67eadf0955,montgomery,houston tx,0.2783706163286276
2062,1d44120e996563393773514b81db382c,harris,houston tx,0.2779988661816436
2063,a97391f0f9e759fe41bb3dc974516717,harris,houston tx,0.27790860724403643
2064,654c32a41575e1d09db517bf4469aebe,fort bend,houston tx,0.27704227469851933
2065,9022be5da1abf962fdb9746013ea53c5,harris,houston tx,0.2766517551401687
2066,a4b2dcd0b8d2c24205cc66f819fc83f7,harris,houston tx,0.27643035245515635
2067,9d4213f142e9df634d96e71ed5d48d20,harris,houston tx,0.2763717379100427
2068,7633db916f6337d50b56c7991e43fb29,fort bend,houston tx,0.27580810322404303
2069,0f4535705a1549b856f2426f143ab569,harris,houston tx,0.2757801013728373
2070,0f4e3d74476a84bd8546b21cd9fc115c,harris,houston tx,0.2752705758918941
2071,9c630fec2f57f14889c2bb9f30e1212d,harris,houston tx,0.27426628717006707
2072,f7ed73deba65b0736eaf2aed025e87c4,austin,houston tx,0.27406349152491893
2073,ba8dd04aa73ce97b1b045fc0ee3ea039,harris,houston tx,0.2735213778494861
2074,a76b689da93b6933b3372b7569bd4a03,harris,houston tx,0.2735143883491579
2075,adfde753729d9c1d91926444b45cc732,harris,houston tx,0.273078252589486
2076,4f94a8c3196d4d16a1c96c024274ce94,harris,houston tx,0.2730484967177439
2077,02a0b28a0f00a1b48f1e7276af61a7f4,fort bend,houston tx,0.2729657427379489
2078,701ef4516d051f4b70ec42fbcacfddb0,harris,houston tx,0.27288026954031047
2079,d4a9bc8fbeb688067b6225e30255124c,fort bend,houston tx,0.27228375191930054
2080,c0ca9601ffd800f991c72694d33c72c8,harris,houston tx,0.2716034314222988
2081,93d6ad0e8231b900c3aecdd17b29f324,galveston,houston tx,0.27042742077845316
2082,c499a7860e30b9b2e876dd5fc4ba06d8,harris,houston tx,0.270325640154653
2083,3f5d5b3b32465856ea4c7eb24207bf7e,harris,houston tx,0.27021182062324445
2084,a53a4181c22f462207feb1ef632cace2,montgomery,houston tx,0.2692368210664583
2085,53d61b0472070574dbd292e79a193b55,fort bend,houston tx,0.2689275525277247
2086,6e789391b50bd5a183eec3d0fe1f6b1f,galveston,houston tx,0.2688806928667907
2087,54de110e1ed2a413e8e40c481f34c553,harris,houston tx,0.2682847218986424
2088,d3c67f9b09bd2065adfda731e4bf11cb,fort bend,houston tx,0.2682789634227787
2089,ffd78f6e2cec4f2cae7d902ade9ec154,galveston,houston tx,0.2681288853882474
2090,bf5c5f1459d2445ec70a5529b0e5d836,galveston,houston tx,0.2679318960591695
2091,6bd35196ac80ab6e87390d2141a8bed4,montgomery,houston tx,0.2673161678815137
2092,68eee7d4ff647ad2cf4c7a464b8845c3,brazoria,houston tx,0.2669893401050247
2093,96a0cd591ef9bbd69bce35e5137989ff,harris,houston tx,0.2669830547210411
2094,274072555d30503ca531100ab195f8a1,harris,houston tx,0.2669810661226061
2095,4a7d04e73034a66aaf5e43dff75ba11c,brazoria,houston tx,0.2661247339217716
2096,eab97e01f6557400e1107c5f6887f093,harris,houston tx,0.2660529531055107
2097,79a72ad688a605f08819ae81ffba2ff0,galveston,houston tx,0.2659221729457919
2098,ae412b99bb61e261695390f1d70dcc16,harris,houston tx,0.26441049697548374
2099,b348706d42fcac12f8dfc930b67209c8,fort bend,houston tx,0.2636024364076791
2100,394b4eeaf121abb2a4dc0d9e613ad43d,fort bend,houston tx,0.2632848447401107
2101,52a0218f96af67087209f323dba44a15,fort bend,houston tx,0.2631712588596388
2102,674df6b675d454992d82a4055832fcf5,harris,houston tx,0.26294233615758256
2103,38a2c7fc2356073c3e682a68f4ae8c47,harris,houston tx,0.262282061338618
2104,c63cfdf57473ff3f9c7a3190f490317c,harris,houston tx,0.26214625250109275
2105,0e86cda77edf24d1ea2003acadb2b086,fort bend,houston tx,0.2619197427773075
2106,86024126b052fb2c21fb50485610701e,harris,houston tx,0.26002995407703366
2107,8add10e59593fc18463d878ee41acc81,harris,houston tx,0.25998420415826773
2108,638cb798bfc11490a95b1791a7c77508,harris,houston tx,0.2598961442890343
2109,0211c91feb1d2ad0aa062ae4f9b0c797,harris,houston tx,0.2595567245836651
2110,b20717f359f32070514dc3b36eba5a1d,montgomery,houston tx,0.2589728819350471
2111,f0aa1f6cc84b223da84f43d22db80755,montgomery,houston tx,0.25896401534308394
2112,a7b642895a803772a42bc5902b2f5fcf,harris,houston tx,0.25878382563474955
2113,0079551dc489b91d56d2b2e949c7bf86,harris,houston tx,0.25810275216107637
2114,0386fd83c6d6684a7764ab8d0e786c2b,harris,houston tx,0.25799866052056764
2115,9bb7f6ba934eb51c8fe3566941fd27dc,harris,houston tx,0.25785752288156816
2116,b0ac101ae38b930eee71369c3d6f9748,montgomery,houston tx,0.2566718778140856
2117,3d9d6818baefd8cc71cbb282644a237a,harris,houston tx,0.2563050850174324
2118,34fe0e5a6afaf3a3f45a828d51a07e9f,harris,houston tx,0.2562904319843174
2119,a870ab3909adcef7bc9af21819e7d9fc,harris,houston tx,0.2560169522297775
2120,55401ec77768e434998d550abb57d605,fort bend,houston tx,0.2557706321228215
2121,ea48ef489f6b231703ed84d10acf0f4c,harris,houston tx,0.2555792205009382
2122,9077a6a5a5993d0d9c7647fb73cdfe23,montgomery,houston tx,0.25422545003101077
2123,e484c249fb0193245d31912c3d4c517f,harris,houston tx,0.2541525657940894
2124,3c19426cd1e6ea1a20eca85189726b45,harris,houston tx,0.25350214094932955
2125,01082facb9ca0cb79f3031c0ca3b8f25,harris,houston tx,0.2531909366633124
2126,2e589aa32a3a3f844d1c40a39cc5c6b5,galveston,houston tx,0.2530845499524581
2127,030762076aeee17135bb9563dc23fb29,harris,houston tx,0.2521456900670558
2128,3967f991b8cc6dfa619392ffabc392ba,harris,houston tx,0.25200844167153014
2129,c970e6ca249c8735d0acf4b4f23b13a5,brazoria,houston tx,0.251952346126766
2130,6261631351da6ca08c051607f34d1c2b,harris,houston tx,0.2518203435684504
2131,e0b2bfc3456c79212c11f837d1517aa5,fort bend,houston tx,0.2516493248883048
2132,cae376a050df4635c7737971a153e015,harris,houston tx,0.25163354471153987
2133,e4677b1cc3108e6206db53b853cb2100,harris,houston tx,0.24995822991675498
2134,7bc6e3a77106c085cef68c5a999265ed,colorado,houston tx,0.24973918153169755
2135,f619b651e74d24d95cbc5a1f71ce2750,liberty,houston tx,0.24959232168909712
2136,a4a77c196942d5308bd29b4d8e60ef19,montgomery,houston tx,0.24927376501838064
2137,38b6bb2dfa32acc25671ec782dabd3bb,harris,houston tx,0.24918317937159906
2138,e56318f3f5df0241b068a19df8b83a00,wharton,houston tx,0.2490305894616024
2139,84665d483509b1b5ec7fc83ab5af6340,harris,houston tx,0.24896279651310696
2140,3b916b9ceb27aa2aa667e91dc5459023,harris,houston tx,0.24841099632903324
2141,50e25acfd39901cf26c4b144e4c128fa,harris,houston tx,0.24825229375233354
2142,b96495ed400755713239448e69b5f45b,harris,houston tx,0.24810457001094288
2143,71a904a2fc84e59f38bc55e7a9d57030,harris,houston tx,0.24809408778474243
2144,408874dca121ff62913e7b89c3e58fe2,harris,houston tx,0.24769372732681466
2145,b2b12bb8850e72a1655a00c2ef15c71c,galveston,houston tx,0.24764634697730112
2146,4bea307a3af357bc5d10949701d1bbcc,fort bend,houston tx,0.2475416240103377
2147,d466b474d108533303b10dbe453c84cd,galveston,houston tx,0.24740750771536785
2148,16d20dc3ad19941e766e377b7f7c01b4,harris,houston tx,0.24733740943727633
2149,f4d639ab5e01e8198d1ab9c70c2a94db,harris,houston tx,0.24697566107558822
2150,2e73fd80cf360448a21b63e263a5dccc,harris,houston tx,0.24667697715830528
2151,4a627a4f4504c495020667aaf949b891,harris,houston tx,0.24578089043017526
2152,4a80bea5f017c41ecd3e3247581b8f16,harris,houston tx,0.24566104450057277
2153,e46de2bb5f04122edb72f120db7faf65,montgomery,houston tx,0.24547147826654686
2154,2d7e0ef89d467baa6718ec696ae6ce3f,harris,houston tx,0.2453435271224578
2155,b198056a4ceddc6d8fabe6845afa86c9,harris,houston tx,0.24503604498833378
2156,6ca518f7e16669922b89ffa9cc5861b3,harris,houston tx,0.24487208833418334
2157,23a491ca8972b69ce59cc21f619c4c7f,montgomery,houston tx,0.24479620053982976
2158,8f43ea96625a1a0225799d85f481d328,harris,houston tx,0.24477434256035466
2159,460dec832c315951f7cf08c2671ba324,harris,houston tx,0.244568292667846
2160,48826a438a0e8c88bb89808a85484783,harris,houston tx,0.24434160592108692
2161,4bcac4624176aa71b4f1c31e6d190909,montgomery,houston tx,0.2442623498338452
2162,bab54cb387b294467ee4ab7ad0ed5600,harris,houston tx,0.24390194417845257
2163,f18be9431394875cb25bb3f0989dc7b9,harris,houston tx,0.24363106211937047
2164,8a557cae3d2fd2155b02a2009b06ec34,waller,houston tx,0.2434996176806504
2165,bbce00d6fbe232dac6bb3f1911701cc2,harris,houston tx,0.24334673687870328
2166,1ceb583bbe7134e43a927444ff146d9a,harris,houston tx,0.24309237858960886
2167,5b9c3fca75349e7e0c00ff39725575b4,montgomery,houston tx,0.2423657506992126
2168,aab35a9be2b763e78549266ad97ebb93,harris,houston tx,0.24205094164108734
2169,dee960d81127d89e85ee706ce69c6d6e,galveston,houston tx,0.24199315513916875
2170,a9ccc6ee0a3e9ab98bd7bdd9e9ccd2a0,harris,houston tx,0.24163718043485088
2171,585c92fa4b22405584ddd8c200a4254b,galveston,houston tx,0.24162104348166794
2172,3d4a1435aadd487a97e340ce535d1ff4,harris,houston tx,0.24121649178185084
2173,e19f12407474f6760febec84ed3c436e,harris,houston tx,0.24096850126272534
2174,20dc44df7abb700632d2bffb7cdf040c,harris,houston tx,0.2400832871834006
2175,6e068c2bf329f9a21c2d9ab74bf1aa72,fort bend,houston tx,0.23996576069494388
2176,3f469089d5b2bed58178e29c4102d9fb,harris,houston tx,0.23991132871422638
2177,be2ec61ea966c886e647aaf6a9c9b58e,brazoria,houston tx,0.2397975820301226
2178,3c9c4e0242688c13860448b5d51f9096,harris,houston tx,0.23929778686296552
2179,ecfbaa88fa36f2ad188d0ad18e68c7e5,harris,houston tx,0.2386978397748551
2180,f5118286404af3e7a87a15d8a97c6db2,harris,houston tx,0.23861966457312306
2181,ef711a05385c8429516be324e6176f01,harris,houston tx,0.23810129378072142
2182,0c0cd1199b01beb427c1a9f24ca5479f,harris,houston tx,0.23799730663223
2183,61e8ae7f1ad5798b816697bc586cc18b,harris,houston tx,0.23792209474038412
2184,854975b11d9f3c699633e7d8bd240938,harris,houston tx,0.2374260491142203
2185,d71c031dc9c0bf597b322506c497f179,harris,houston tx,0.23720746869918566
2186,c7133e85b024e93ba9d27419a203046c,galveston,houston tx,0.23712197703577542
2187,0e371c4244230bbd02649a00c569ddc8,harris,houston tx,0.23711428995223405
2188,6cb5903331ddbe010845380e6f522f0f,harris,houston tx,0.2364445140973132
2189,503fee506d2e56ec6a7e68f4982f6e3f,brazoria,houston tx,0.23641015913114094
2190,34e2a3f6519daf4f0ea297376b112fe8,harris,houston tx,0.23632549203210718
2191,0ea9579caa42be97853abdfb52cd491a,harris,houston tx,0.23590501040883471
2192,96bb7945a479edc27dbd2ebbb1828636,harris,houston tx,0.2355953464280043
2193,323822df79f3f83c4d4ab88541d05e64,montgomery,houston tx,0.235191973683365
2194,858051556c583222e8ebb322fe493a62,harris,houston tx,0.23510991111701826
2195,bf9ad434bc32e7166873a795ea6953e4,harris,houston tx,0.23436150047539098
2196,063e5f92031349f5411dc76b28910146,harris,houston tx,0.23394326018592637
2197,bfeb4ee0e0e28f26c2c1b11f0fd1225f,harris,houston tx,0.23362893524416706
2198,050c124906ccf5dde5163fd6587acfab,harris,houston tx,0.23351173616680132
2199,b14a6adda869a9fb733b430d957ec1eb,harris,houston tx,0.23328326218293916
2200,2df1216085e88e29f8810c6a9f5d00b6,harris,houston tx,0.23294840875198441
2201,cce5fec90d67ad33c04eafd2c0b93307,harris,houston tx,0.23292225623834056
2202,27a556da1f20d2278568bf7e3a248a9a,harris,houston tx,0.23285523048367207
2203,806acdda4d1a51f679b2e12f3b95fd34,harris,houston tx,0.23261384494767404
2204,7be7f0cd551f46e8a763b0e6f18f58f3,harris,houston tx,0.23244497177325968
2205,dc97c02206f5bcc8ce24225b8eb7ad43,fort bend,houston tx,0.23171344806246608
2206,3b1b43b7c2876bf355fc8f41cc9c8b2f,harris,houston tx,0.23149086659236667
2207,9ba4dbaa1c81ab9be7c3ad21b7544f3a,harris,houston tx,0.23039317038051585
2208,900ffd4ccff8a62e27035ab6677abbea,harris,houston tx,0.23035290787081036
2209,6072364755b24f89f5280a1798a25f4e,fort bend,houston tx,0.230301303658945
2210,e2e8ce22caecc1bd48e96e65a0a7a66f,fort bend,houston tx,0.23004846554951205
2211,4211cfd9d2894072d88e212005ab9d1c,harris,houston tx,0.2299864794886171
2212,81705cecb2ff9b6f4c21ffe642a31cce,harris,houston tx,0.22998313405056348
2213,ae3927dd50ab257ca0e638f07177e0cb,walker,houston tx,0.22976882352648031
2214,877c7cc665838c16e293048f49f4b48a,harris,houston tx,0.22973713533373766
2215,b238d38eb4933e634280e5b91a02ec17,harris,houston tx,0.22880293664438853
2216,0f33ec8923cf25c05cd5aceb952aebad,harris,houston tx,0.22872619832311675
2217,3d28ed90055150c1e84efa1a66160475,harris,houston tx,0.22870097134639542
2218,cc415ae1dd13451b7582f39ff6bf744d,brazoria,houston tx,0.22867300583205752
2219,a135685846a06577945eb56a18300b0e,harris,houston tx,0.22858520766740875
2220,8b82581e769f7771e1a2a474fa6dc464,harris,houston tx,0.22845405807064625
2221,a26ab5c274757814f64f3c41d4b8ee20,harris,houston tx,0.22815223017620045
2222,a75770bfd316944aba46e62d623e19ef,harris,houston tx,0.22704330687533994
2223,767fa3b0e5ac819a8a6968e0998330bd,waller,houston tx,0.2267796318067865
2224,8fffa9639db94e40a519eb1f1c3e9587,harris,houston tx,0.22619538373758574
2225,3d6566f56b30fde75dcef93a42d0a444,fort bend,houston tx,0.22584938965583684
